Source Video ID,Source Title,Source Channel Name,Source Views,Source Publish Time,Target Video ID,Target Title,Target Channel Name,Target Views,Target Publish Time,Depth
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,9E0tESCskO4,"Egypt’s Nile, Alexandria, and Luxor",Rick Steves' Europe,437K views,3 years ago,5
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,vkes3bTcC7E,The Narcotic Flower That Seduced Ancient Egypt's Royals | Private Lives Of Pharaohs | Real Royalty,Real Royalty,2.1M views,11 months ago,5
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,eP93PQMmXsc,Rick Steves' Andalucía: The Best of Southern Spain,Rick Steves' Europe,5.7M views,10 years ago,5
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,b0KJ327P0VY,Rick Steves' European Christmas | Full Special,GoTraveler,302K views,11 months ago,5
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,k3QiW0gEpYM,What Caused The End Of The Pyramid Age? | Immortal Egypt | Timeline,Timeline - World History Documentaries,13M views,6 years ago,5
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,6
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,6
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,QLh1tnvDCdw,Rick Steves Best of the Alps,Rick Steves' Europe,4.3M views,2 years ago,6
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,b0KJ327P0VY,Rick Steves' European Christmas | Full Special,GoTraveler,302K views,11 months ago,6
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,bFye1ZrgCUM,Rick Steves Art of the Renaissance,Rick Steves' Europe,226K views,1 year ago,6
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,Io2w3xYpsSw,THE MOST LUXURIOUS CRUISE SHIP IN THE WORLD || REGENT SEVEN SEAS EXPLORER || ITS YULTIME,Its YULtime,245K views,3 years ago,6
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,eP93PQMmXsc,Rick Steves' Andalucía: The Best of Southern Spain,Rick Steves' Europe,5.7M views,10 years ago,6
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,0PoZR5OkaDs,Inside The Largest Cruise Ship Ever Constructed,Naked Science,836K views,6 months ago,6
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,gaG8FhYf_rc,CRUISE SHIP Harmony Of The Seas - Leisure fun on the high seas | Full Documentary,WELT Documentary,8.3M views,3 years ago,6
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,9M views,1 month ago,6
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,7
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,BbcJh3uvax0,Rick Steves Art of Ancient Rome,Rick Steves' Europe,250K views,1 year ago,7
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,7
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,CXK9NNp1yk4,Rick Steves' Luther and the Reformation,Rick Steves' Europe,4.2M views,7 years ago,7
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,lGePrOcfmxc,Rick Steves' Best of the Alps | Full Special,GoTraveler,53K views,2 weeks ago,7
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,bFye1ZrgCUM,Rick Steves Art of the Renaissance,Rick Steves' Europe,226K views,1 year ago,7
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,QLh1tnvDCdw,Rick Steves Best of the Alps,Rick Steves' Europe,4.3M views,2 years ago,7
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,6dmYBlt5DuY,Rick Steves' Egypt: Yesterday and Today | Full Special,GoTraveler,601K views,11 months ago,7
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,b0KJ327P0VY,Rick Steves' European Christmas | Full Special,GoTraveler,302K views,11 months ago,7
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,ViJtn2tlVl8,Waldemar Uncovers The Baroque Tradition | From St. Peters To St. Pauls: Full Series,Perspective,2M views,2 years ago,7
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,8
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,QLh1tnvDCdw,Rick Steves Best of the Alps,Rick Steves' Europe,4.3M views,2 years ago,8
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,CYoa9hI3CXg,Rick Steves' Iran,Rick Steves' Europe,7.7M views,10 years ago,8
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,oTQNPojcfN4,The Mysteries That Surround The Pyramids & Ancient Egyptians | Ancient History,Naked Science,917K views,11 months ago,8
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,vkes3bTcC7E,The Narcotic Flower That Seduced Ancient Egypt's Royals | Private Lives Of Pharaohs | Real Royalty,Real Royalty,2.1M views,11 months ago,8
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,9E0tESCskO4,"Egypt’s Nile, Alexandria, and Luxor",Rick Steves' Europe,437K views,3 years ago,8
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,EiDnNUdeoag,Amenhotep III: Was This Man Egypt's Greatest Pharaoh? | Immortal Egypt | Timeline,Timeline - World History Documentaries,7.9M views,6 years ago,8
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,b0KJ327P0VY,Rick Steves' European Christmas | Full Special,GoTraveler,302K views,11 months ago,8
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,eP93PQMmXsc,Rick Steves' Andalucía: The Best of Southern Spain,Rick Steves' Europe,5.7M views,10 years ago,8
Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,k3QiW0gEpYM,What Caused The End Of The Pyramid Age? | Immortal Egypt | Timeline,Timeline - World History Documentaries,13M views,6 years ago,8
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,9
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,9
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,QLh1tnvDCdw,Rick Steves Best of the Alps,Rick Steves' Europe,4.3M views,2 years ago,9
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,b0KJ327P0VY,Rick Steves' European Christmas | Full Special,GoTraveler,302K views,11 months ago,9
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,bFye1ZrgCUM,Rick Steves Art of the Renaissance,Rick Steves' Europe,226K views,1 year ago,9
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,Io2w3xYpsSw,THE MOST LUXURIOUS CRUISE SHIP IN THE WORLD || REGENT SEVEN SEAS EXPLORER || ITS YULTIME,Its YULtime,245K views,3 years ago,9
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,eP93PQMmXsc,Rick Steves' Andalucía: The Best of Southern Spain,Rick Steves' Europe,5.7M views,10 years ago,9
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,0PoZR5OkaDs,Inside The Largest Cruise Ship Ever Constructed,Naked Science,836K views,6 months ago,9
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,gaG8FhYf_rc,CRUISE SHIP Harmony Of The Seas - Leisure fun on the high seas | Full Documentary,WELT Documentary,8.3M views,3 years ago,9
5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,7ZhdXgRfxHI,Incredible 4K Nature Scenes Narrated By David Attenborough | BBC Earth,BBC Earth,9M views,1 month ago,9
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,Ga1_2Zy5__s,Rick Steves Egypt: Yesterday and Today,Rick Steves' Europe,4.9M views,3 years ago,10
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,BbcJh3uvax0,Rick Steves Art of Ancient Rome,Rick Steves' Europe,250K views,1 year ago,10
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,5dqrOSk-Wyk,Rick Steves' Cruising the Mediterranean,Rick Steves' Europe,9.4M views,5 years ago,10
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,CXK9NNp1yk4,Rick Steves' Luther and the Reformation,Rick Steves' Europe,4.2M views,7 years ago,10
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,lGePrOcfmxc,Rick Steves' Best of the Alps | Full Special,GoTraveler,53K views,2 weeks ago,10
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,bFye1ZrgCUM,Rick Steves Art of the Renaissance,Rick Steves' Europe,226K views,1 year ago,10
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,QLh1tnvDCdw,Rick Steves Best of the Alps,Rick Steves' Europe,4.3M views,2 years ago,10
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,6dmYBlt5DuY,Rick Steves' Egypt: Yesterday and Today | Full Special,GoTraveler,601K views,11 months ago,10
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,b0KJ327P0VY,Rick Steves' European Christmas | Full Special,GoTraveler,302K views,11 months ago,10
Ra3h6yKLSq4,Rick Steves Rome,Rick Steves' Europe,1.8M views,2 years ago,ViJtn2tlVl8,Waldemar Uncovers The Baroque Tradition | From St. Peters To St. Pauls: Full Series,Perspective,2M views,2 years ago,10
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,1
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,DEJx0CYrDHk,Rome Vacation Travel Guide | Expedia,Expedia,2.1M views,11 years ago,1
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,ey_L_VzPwEI,Amsterdam Vacation Travel Guide | Expedia,Expedia,2M views,11 years ago,1
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,1hcQOXYPejA,Bordeaux Vacation Travel Guide | Expedia,Expedia,440K views,5 years ago,1
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,MtCMtC50gwY,New York City Vacation Travel Guide | Expedia,Expedia,12M views,11 years ago,1
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,OrIDTJH2ZZM,Sydney Vacation Travel Guide | Expedia,Expedia,3M views,11 years ago,1
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,MRI8ffYKA8c,Vienna Vacation Travel Guide | Expedia,Expedia,2.9M views,10 years ago,1
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,JRaakIL-N_s,Fiji Vacation Travel Guide | Expedia,Expedia,3.3M views,11 years ago,1
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,SVLZTttOO58,Monaco Vacation Travel Guide | Expedia,Expedia,1.8M views,7 years ago,1
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,ka-ZgwCXKho,Venice Vacation Travel Guide | Expedia,Expedia,4.5M views,9 years ago,1
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,2
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,MRI8ffYKA8c,Vienna Vacation Travel Guide | Expedia,Expedia,2.9M views,10 years ago,2
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,LcKnx7I97yk,Dublin Vacation Travel Guide | Expedia,Expedia,2.7M views,8 years ago,2
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,ojrHLXj8GJA,Liverpool Vacation Travel Guide | Expedia,Expedia,904K views,9 years ago,2
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,Oo6iAxf4si0,San Francisco Vacation Travel Guide | Expedia,Expedia,5.1M views,11 years ago,2
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,92ISlO9U-84,Seattle Vacation Travel Guide | Expedia,Expedia,3M views,11 years ago,2
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,MtCMtC50gwY,New York City Vacation Travel Guide | Expedia,Expedia,12M views,11 years ago,2
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,ey_L_VzPwEI,Amsterdam Vacation Travel Guide | Expedia,Expedia,2M views,11 years ago,2
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,OrIDTJH2ZZM,Sydney Vacation Travel Guide | Expedia,Expedia,3M views,11 years ago,2
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,o_TKIM1vUEs,Manchester Vacation Travel Guide | Expedia,Expedia,1.4M views,9 years ago,2
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,3
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,DEJx0CYrDHk,Rome Vacation Travel Guide | Expedia,Expedia,2.1M views,11 years ago,3
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,ey_L_VzPwEI,Amsterdam Vacation Travel Guide | Expedia,Expedia,2M views,11 years ago,3
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,1hcQOXYPejA,Bordeaux Vacation Travel Guide | Expedia,Expedia,440K views,5 years ago,3
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,MtCMtC50gwY,New York City Vacation Travel Guide | Expedia,Expedia,12M views,11 years ago,3
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,OrIDTJH2ZZM,Sydney Vacation Travel Guide | Expedia,Expedia,3M views,11 years ago,3
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,MRI8ffYKA8c,Vienna Vacation Travel Guide | Expedia,Expedia,2.9M views,10 years ago,3
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,SVLZTttOO58,Monaco Vacation Travel Guide | Expedia,Expedia,1.8M views,7 years ago,3
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,ka-ZgwCXKho,Venice Vacation Travel Guide | Expedia,Expedia,4.5M views,9 years ago,3
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,JRaakIL-N_s,Fiji Vacation Travel Guide | Expedia,Expedia,3.3M views,11 years ago,3
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,4
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,MRI8ffYKA8c,Vienna Vacation Travel Guide | Expedia,Expedia,2.9M views,10 years ago,4
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,LcKnx7I97yk,Dublin Vacation Travel Guide | Expedia,Expedia,2.7M views,8 years ago,4
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,ojrHLXj8GJA,Liverpool Vacation Travel Guide | Expedia,Expedia,904K views,9 years ago,4
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,Oo6iAxf4si0,San Francisco Vacation Travel Guide | Expedia,Expedia,5.1M views,11 years ago,4
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,92ISlO9U-84,Seattle Vacation Travel Guide | Expedia,Expedia,3M views,11 years ago,4
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,OrIDTJH2ZZM,Sydney Vacation Travel Guide | Expedia,Expedia,3M views,11 years ago,4
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,o_TKIM1vUEs,Manchester Vacation Travel Guide | Expedia,Expedia,1.4M views,9 years ago,4
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,ey_L_VzPwEI,Amsterdam Vacation Travel Guide | Expedia,Expedia,2M views,11 years ago,4
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,MtCMtC50gwY,New York City Vacation Travel Guide | Expedia,Expedia,12M views,11 years ago,4
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,5
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,DEJx0CYrDHk,Rome Vacation Travel Guide | Expedia,Expedia,2.1M views,11 years ago,5
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,ey_L_VzPwEI,Amsterdam Vacation Travel Guide | Expedia,Expedia,2M views,11 years ago,5
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,1hcQOXYPejA,Bordeaux Vacation Travel Guide | Expedia,Expedia,440K views,5 years ago,5
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,MtCMtC50gwY,New York City Vacation Travel Guide | Expedia,Expedia,12M views,11 years ago,5
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,OrIDTJH2ZZM,Sydney Vacation Travel Guide | Expedia,Expedia,3M views,11 years ago,5
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,JRaakIL-N_s,Fiji Vacation Travel Guide | Expedia,Expedia,3.3M views,11 years ago,5
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,MRI8ffYKA8c,Vienna Vacation Travel Guide | Expedia,Expedia,2.9M views,10 years ago,5
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,SVLZTttOO58,Monaco Vacation Travel Guide | Expedia,Expedia,1.8M views,7 years ago,5
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,s1XoYkn3osE,Barcelona Vacation Travel Guide | Expedia,Expedia,1.6M views,5 years ago,5
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,6
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,MRI8ffYKA8c,Vienna Vacation Travel Guide | Expedia,Expedia,2.9M views,10 years ago,6
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,LcKnx7I97yk,Dublin Vacation Travel Guide | Expedia,Expedia,2.7M views,8 years ago,6
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,ojrHLXj8GJA,Liverpool Vacation Travel Guide | Expedia,Expedia,904K views,9 years ago,6
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,Oo6iAxf4si0,San Francisco Vacation Travel Guide | Expedia,Expedia,5.1M views,11 years ago,6
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,92ISlO9U-84,Seattle Vacation Travel Guide | Expedia,Expedia,3M views,11 years ago,6
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,OrIDTJH2ZZM,Sydney Vacation Travel Guide | Expedia,Expedia,3M views,11 years ago,6
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,MtCMtC50gwY,New York City Vacation Travel Guide | Expedia,Expedia,12M views,11 years ago,6
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,ey_L_VzPwEI,Amsterdam Vacation Travel Guide | Expedia,Expedia,2M views,11 years ago,6
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,o_TKIM1vUEs,Manchester Vacation Travel Guide | Expedia,Expedia,1.4M views,9 years ago,6
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,7
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,DEJx0CYrDHk,Rome Vacation Travel Guide | Expedia,Expedia,2.1M views,11 years ago,7
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,ey_L_VzPwEI,Amsterdam Vacation Travel Guide | Expedia,Expedia,2M views,11 years ago,7
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,1hcQOXYPejA,Bordeaux Vacation Travel Guide | Expedia,Expedia,440K views,5 years ago,7
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,MtCMtC50gwY,New York City Vacation Travel Guide | Expedia,Expedia,12M views,11 years ago,7
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,OrIDTJH2ZZM,Sydney Vacation Travel Guide | Expedia,Expedia,3M views,11 years ago,7
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,MRI8ffYKA8c,Vienna Vacation Travel Guide | Expedia,Expedia,2.9M views,10 years ago,7
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,SVLZTttOO58,Monaco Vacation Travel Guide | Expedia,Expedia,1.8M views,7 years ago,7
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,s1XoYkn3osE,Barcelona Vacation Travel Guide | Expedia,Expedia,1.6M views,5 years ago,7
AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,JRaakIL-N_s,Fiji Vacation Travel Guide | Expedia,Expedia,3.3M views,11 years ago,7
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,AQ6GmpMu5L8,Paris Vacation Travel Guide | Expedia,Expedia,4.8M views,11 years ago,8
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,MRI8ffYKA8c,Vienna Vacation Travel Guide | Expedia,Expedia,2.9M views,10 years ago,8
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,LcKnx7I97yk,Dublin Vacation Travel Guide | Expedia,Expedia,2.7M views,8 years ago,8
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,ojrHLXj8GJA,Liverpool Vacation Travel Guide | Expedia,Expedia,904K views,9 years ago,8
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,Oo6iAxf4si0,San Francisco Vacation Travel Guide | Expedia,Expedia,5.1M views,11 years ago,8
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,92ISlO9U-84,Seattle Vacation Travel Guide | Expedia,Expedia,3M views,11 years ago,8
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,ey_L_VzPwEI,Amsterdam Vacation Travel Guide | Expedia,Expedia,2M views,11 years ago,8
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,o_TKIM1vUEs,Manchester Vacation Travel Guide | Expedia,Expedia,1.4M views,9 years ago,8
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,MtCMtC50gwY,New York City Vacation Travel Guide | Expedia,Expedia,12M views,11 years ago,8
45ETZ1xvHS0,London Vacation Travel Guide | Expedia,Expedia,5.2M views,11 years ago,OrIDTJH2ZZM,Sydney Vacation Travel Guide | Expedia,Expedia,3M views,11 years ago,8
